Year,Stage,Home_Team,Away_Team,Attendance,Total_Goals,Match_Result,Win_Conditions,Venue_City,Host_Nation,Player_Team,Lineup,Goals_Scored,Yellow_Cards,Red_Cards
1958,Quarter-Final,France,Northern Ireland,11800,4,Home Win,Normal,Norrk�Ping,Sweden,NIR,Starter,0,0,0
1958,Quarter-Final,France,Northern Ireland,11800,4,Home Win,Normal,Norrk�Ping,Sweden,FRA,Starter,2,0,0
1958,Quarter-Final,France,Northern Ireland,11800,4,Home Win,Normal,Norrk�Ping,Sweden,FRA,Starter,1,0,0
1958,Quarter-Final,France,Northern Ireland,11800,4,Home Win,Normal,Norrk�Ping,Sweden,FRA,Substitute,0,0,0
1958,Quarter-Final,France,Northern Ireland,11800,4,Home Win,Normal,Norrk�Ping,Sweden,NIR,Substitute,0,0,0
1958,Semi-Final,Sweden,West Germany,49471,4,Home Win,Normal,Gothenburg,Sweden,SWE,Starter,0,0,0
1958,Semi-Final,Sweden,West Germany,49471,4,Home Win,Normal,Gothenburg,Sweden,FRG,Starter,0,0,0
1958,Semi-Final,Sweden,West Germany,49471,4,Home Win,Normal,Gothenburg,Sweden,FRG,Starter,0,0,1
1958,Semi-Final,Sweden,West Germany,49471,4,Home Win,Normal,Gothenburg,Sweden,SWE,Starter,1,0,0
1958,Semi-Final,Sweden,West Germany,49471,4,Home Win,Normal,Gothenburg,Sweden,FRG,Starter,1,0,0
1958,Semi-Final,Sweden,West Germany,49471,4,Home Win,Normal,Gothenburg,Sweden,SWE,Substitute,0,0,0
1958,Semi-Final,Sweden,West Germany,49471,4,Home Win,Normal,Gothenburg,Sweden,FRG,Substitute,0,0,0
1958,Semi-Final,Brazil,France,27100,7,Home Win,Normal,Solna,Sweden,BRA,Starter,0,0,0
1958,Semi-Final,Brazil,France,27100,7,Home Win,Normal,Solna,Sweden,FRA,Starter,0,0,0
1958,Semi-Final,Brazil,France,27100,7,Home Win,Normal,Solna,Sweden,BRA,Starter,1,0,0
1958,Semi-Final,Brazil,France,27100,7,Home Win,Normal,Solna,Sweden,BRA,Starter,3,0,0
1958,Semi-Final,Brazil,France,27100,7,Home Win,Normal,Solna,Sweden,FRA,Starter,1,0,0
1958,Semi-Final,Brazil,France,27100,7,Home Win,Normal,Solna,Sweden,BRA,Substitute,0,0,0
1958,Semi-Final,Brazil,France,27100,7,Home Win,Normal,Solna,Sweden,FRA,Substitute,0,0,0
1958,Third Place,France,West Germany,32483,9,Home Win,Normal,Gothenburg,Sweden,FRA,Starter,0,0,0
1958,Third Place,France,West Germany,32483,9,Home Win,Normal,Gothenburg,Sweden,FRG,Starter,0,0,0
1958,Third Place,France,West Germany,32483,9,Home Win,Normal,Gothenburg,Sweden,FRG,Starter,1,0,0
1958,Third Place,France,West Germany,32483,9,Home Win,Normal,Gothenburg,Sweden,FRA,Starter,1,0,0
1958,Third Place,France,West Germany,32483,9,Home Win,Normal,Gothenburg,Sweden,FRA,Starter,4,0,0
1958,Third Place,France,West Germany,32483,9,Home Win,Normal,Gothenburg,Sweden,FRA,Substitute,0,0,0
1958,Third Place,France,West Germany,32483,9,Home Win,Normal,Gothenburg,Sweden,FRG,Substitute,0,0,0
1958,Final,Brazil,Sweden,49737,7,Home Win,Normal,Solna,Sweden,BRA,Starter,0,0,0
1958,Final,Brazil,Sweden,49737,7,Home Win,Normal,Solna,Sweden,SWE,Starter,0,0,0
1958,Final,Brazil,Sweden,49737,7,Home Win,Normal,Solna,Sweden,SWE,Starter,1,0,0
1958,Final,Brazil,Sweden,49737,7,Home Win,Normal,Solna,Sweden,BRA,Starter,1,0,0
1958,Final,Brazil,Sweden,49737,7,Home Win,Normal,Solna,Sweden,BRA,Starter,2,0,0
1958,Final,Brazil,Sweden,49737,7,Home Win,Normal,Solna,Sweden,BRA,Substitute,0,0,0
1958,Final,Brazil,Sweden,49737,7,Home Win,Normal,Solna,Sweden,SWE,Substitute,0,0,0
1962,Group Stage,Uruguay,Colombia,7908,3,Home Win,Normal,Arica,Chile,URU,Starter,0,0,0
1962,Group Stage,Uruguay,Colombia,7908,3,Home Win,Normal,Arica,Chile,COL,Starter,0,0,0
1962,Group Stage,Uruguay,Colombia,7908,3,Home Win,Normal,Arica,Chile,URU,Starter,1,0,0
1962,Group Stage,Uruguay,Colombia,7908,3,Home Win,Normal,Arica,Chile,URU,Substitute,0,0,0
1962,Group Stage,Uruguay,Colombia,7908,3,Home Win,Normal,Arica,Chile,COL,Substitute,0,0,0
1962,Group Stage,Brazil,Mexico,10484,2,Home Win,Normal,Vina Del Mar,Chile,BRA,Starter,0,0,0
1962,Group Stage,Brazil,Mexico,10484,2,Home Win,Normal,Vina Del Mar,Chile,MEX,Starter,0,0,0
1962,Group Stage,Brazil,Mexico,10484,2,Home Win,Normal,Vina Del Mar,Chile,BRA,Starter,1,0,0
1962,Group Stage,Brazil,Mexico,10484,2,Home Win,Normal,Vina Del Mar,Chile,BRA,Substitute,0,0,0
1962,Group Stage,Brazil,Mexico,10484,2,Home Win,Normal,Vina Del Mar,Chile,MEX,Substitute,0,0,0
1962,Group Stage,Argentina,Bulgaria,7134,1,Home Win,Normal,Rancagua,Chile,ARG,Starter,0,0,0
1962,Group Stage,Argentina,Bulgaria,7134,1,Home Win,Normal,Rancagua,Chile,BUL,Starter,0,0,0
1962,Group Stage,Argentina,Bulgaria,7134,1,Home Win,Normal,Rancagua,Chile,ARG,Starter,1,0,0
1962,Group Stage,Argentina,Bulgaria,7134,1,Home Win,Normal,Rancagua,Chile,ARG,Starter,0,1,0
1962,Group Stage,Argentina,Bulgaria,7134,1,Home Win,Normal,Rancagua,Chile,ARG,Substitute,0,0,0
1962,Group Stage,Argentina,Bulgaria,7134,1,Home Win,Normal,Rancagua,Chile,BUL,Substitute,0,0,0
1962,Group Stage,Chile,Switzerland,65006,4,Home Win,Normal,Santiago De Chile,Chile,CHI,Starter,0,0,0
1962,Group Stage,Chile,Switzerland,65006,4,Home Win,Normal,Santiago De Chile,Chile,SUI,Starter,0,0,0
1962,Group Stage,Chile,Switzerland,65006,4,Home Win,Normal,Santiago De Chile,Chile,CHI,Starter,1,0,0
1962,Group Stage,Chile,Switzerland,65006,4,Home Win,Normal,Santiago De Chile,Chile,CHI,Starter,2,0,0
1962,Group Stage,Chile,Switzerland,65006,4,Home Win,Normal,Santiago De Chile,Chile,SUI,Starter,1,0,0
1962,Group Stage,Chile,Switzerland,65006,4,Home Win,Normal,Santiago De Chile,Chile,CHI,Substitute,0,0,0
1962,Group Stage,Chile,Switzerland,65006,4,Home Win,Normal,Santiago De Chile,Chile,SUI,Substitute,0,0,0
1962,Group Stage,Soviet Union,Yugoslavia,9622,2,Home Win,Normal,Arica,Chile,URS,Starter,0,0,0
1962,Group Stage,Soviet Union,Yugoslavia,9622,2,Home Win,Normal,Arica,Chile,YUG,Starter,0,0,0
1962,Group Stage,Soviet Union,Yugoslavia,9622,2,Home Win,Normal,Arica,Chile,URS,Starter,1,0,0
1962,Group Stage,Soviet Union,Yugoslavia,9622,2,Home Win,Normal,Arica,Chile,URS,Substitute,0,0,0
1962,Group Stage,Soviet Union,Yugoslavia,9622,2,Home Win,Normal,Arica,Chile,YUG,Substitute,0,0,0
1962,Group Stage,Czechoslovakia,Spain,12700,1,Home Win,Normal,Vina Del Mar,Chile,TCH,Starter,0,0,0
1962,Group Stage,Czechoslovakia,Spain,12700,1,Home Win,Normal,Vina Del Mar,Chile,ESP,Starter,0,0,0
1962,Group Stage,Czechoslovakia,Spain,12700,1,Home Win,Normal,Vina Del Mar,Chile,TCH,Starter,1,0,0
1962,Group Stage,Czechoslovakia,Spain,12700,1,Home Win,Normal,Vina Del Mar,Chile,TCH,Substitute,0,0,0
1962,Group Stage,Czechoslovakia,Spain,12700,1,Home Win,Normal,Vina Del Mar,Chile,ESP,Substitute,0,0,0
1962,Group Stage,Hungary,England,7938,3,Home Win,Normal,Rancagua,Chile,HUN,Starter,0,0,0
1962,Group Stage,Hungary,England,7938,3,Home Win,Normal,Rancagua,Chile,ENG,Starter,0,0,0
1962,Group Stage,Hungary,England,7938,3,Home Win,Normal,Rancagua,Chile,HUN,Starter,1,0,0
1962,Group Stage,Hungary,England,7938,3,Home Win,Normal,Rancagua,Chile,HUN,Substitute,0,0,0
1962,Group Stage,Hungary,England,7938,3,Home Win,Normal,Rancagua,Chile,ENG,Substitute,0,0,0
1962,Group Stage,West Germany,Italy,65440,0,Draw,Normal,Santiago De Chile,Chile,FRG,Starter,0,0,0
1962,Group Stage,West Germany,Italy,65440,0,Draw,Normal,Santiago De Chile,Chile,ITA,Starter,0,0,0
1962,Group Stage,West Germany,Italy,65440,0,Draw,Normal,Santiago De Chile,Chile,FRG,Substitute,0,0,0
1962,Group Stage,West Germany,Italy,65440,0,Draw,Normal,Santiago De Chile,Chile,ITA,Substitute,0,0,0
1962,Group Stage,Yugoslavia,Uruguay,8829,4,Home Win,Normal,Arica,Chile,YUG,Starter,0,0,0
1962,Group Stage,Yugoslavia,Uruguay,8829,4,Home Win,Normal,Arica,Chile,URU,Starter,0,0,0
1962,Group Stage,Yugoslavia,Uruguay,8829,4,Home Win,Normal,Arica,Chile,YUG,Starter,0,0,1
1962,Group Stage,Yugoslavia,Uruguay,8829,4,Home Win,Normal,Arica,Chile,YUG,Starter,1,0,0
1962,Group Stage,Yugoslavia,Uruguay,8829,4,Home Win,Normal,Arica,Chile,URU,Starter,1,0,1
1962,Group Stage,Yugoslavia,Uruguay,8829,4,Home Win,Normal,Arica,Chile,YUG,Substitute,0,0,0
1962,Group Stage,Yugoslavia,Uruguay,8829,4,Home Win,Normal,Arica,Chile,URU,Substitute,0,0,0
1962,Group Stage,Brazil,Czechoslovakia,14903,0,Draw,Normal,Vina Del Mar,Chile,BRA,Starter,0,0,0
1962,Group Stage,Brazil,Czechoslovakia,14903,0,Draw,Normal,Vina Del Mar,Chile,TCH,Starter,0,0,0
1962,Group Stage,Brazil,Czechoslovakia,14903,0,Draw,Normal,Vina Del Mar,Chile,BRA,Substitute,0,0,0
1962,Group Stage,Brazil,Czechoslovakia,14903,0,Draw,Normal,Vina Del Mar,Chile,TCH,Substitute,0,0,0
1962,Group Stage,England,Argentina,9794,4,Home Win,Normal,Rancagua,Chile,ENG,Starter,0,0,0
1962,Group Stage,England,Argentina,9794,4,Home Win,Normal,Rancagua,Chile,ARG,Starter,0,0,0
1962,Group Stage,England,Argentina,9794,4,Home Win,Normal,Rancagua,Chile,ENG,Starter,1,0,0
1962,Group Stage,England,Argentina,9794,4,Home Win,Normal,Rancagua,Chile,ARG,Starter,1,0,0
1962,Group Stage,England,Argentina,9794,4,Home Win,Normal,Rancagua,Chile,ENG,Substitute,0,0,0
1962,Group Stage,England,Argentina,9794,4,Home Win,Normal,Rancagua,Chile,ARG,Substitute,0,0,0
1962,Group Stage,Chile,Italy,66057,2,Home Win,Normal,Santiago De Chile,Chile,CHI,Starter,0,0,0
1962,Group Stage,Chile,Italy,66057,2,Home Win,Normal,Santiago De Chile,Chile,ITA,Starter,0,0,0
1962,Group Stage,Chile,Italy,66057,2,Home Win,Normal,Santiago De Chile,Chile,CHI,Starter,1,0,0
1962,Group Stage,Chile,Italy,66057,2,Home Win,Normal,Santiago De Chile,Chile,ITA,Starter,0,0,1
1962,Group Stage,Chile,Italy,66057,2,Home Win,Normal,Santiago De Chile,Chile,CHI,Substitute,0,0,0
1962,Group Stage,Chile,Italy,66057,2,Home Win,Normal,Santiago De Chile,Chile,ITA,Substitute,0,0,0
1962,Group Stage,Soviet Union,Colombia,8040,8,Draw,Normal,Arica,Chile,URS,Starter,0,0,0
1962,Group Stage,Soviet Union,Colombia,8040,8,Draw,Normal,Arica,Chile,COL,Starter,0,0,0
1962,Group Stage,Soviet Union,Colombia,8040,8,Draw,Normal,Arica,Chile,URS,Starter,2,0,0
1962,Group Stage,Soviet Union,Colombia,8040,8,Draw,Normal,Arica,Chile,COL,Starter,1,0,0
1962,Group Stage,Soviet Union,Colombia,8040,8,Draw,Normal,Arica,Chile,URS,Starter,1,0,0
1962,Group Stage,Soviet Union,Colombia,8040,8,Draw,Normal,Arica,Chile,URS,Substitute,0,0,0
1962,Group Stage,Soviet Union,Colombia,8040,8,Draw,Normal,Arica,Chile,COL,Substitute,0,0,0
1962,Group Stage,Spain,Mexico,11875,1,Home Win,Normal,Vina Del Mar,Chile,ESP,Starter,0,0,0
1962,Group Stage,Spain,Mexico,11875,1,Home Win,Normal,Vina Del Mar,Chile,MEX,Starter,0,0,0
1962,Group Stage,Spain,Mexico,11875,1,Home Win,Normal,Vina Del Mar,Chile,ESP,Starter,1,0,0
1962,Group Stage,Spain,Mexico,11875,1,Home Win,Normal,Vina Del Mar,Chile,ESP,Substitute,0,0,0
1962,Group Stage,Spain,Mexico,11875,1,Home Win,Normal,Vina Del Mar,Chile,MEX,Substitute,0,0,0
1962,Group Stage,Hungary,Bulgaria,7442,7,Home Win,Normal,Rancagua,Chile,HUN,Starter,0,0,0
1962,Group Stage,Hungary,Bulgaria,7442,7,Home Win,Normal,Rancagua,Chile,BUL,Starter,0,0,0
1962,Group Stage,Hungary,Bulgaria,7442,7,Home Win,Normal,Rancagua,Chile,HUN,Starter,1,0,0
1962,Group Stage,Hungary,Bulgaria,7442,7,Home Win,Normal,Rancagua,Chile,HUN,Starter,3,0,0
1962,Group Stage,Hungary,Bulgaria,7442,7,Home Win,Normal,Rancagua,Chile,BUL,Starter,1,0,0
1962,Group Stage,Hungary,Bulgaria,7442,7,Home Win,Normal,Rancagua,Chile,HUN,Starter,2,0,0
1962,Group Stage,Hungary,Bulgaria,7442,7,Home Win,Normal,Rancagua,Chile,HUN,Substitute,0,0,0
1962,Group Stage,Hungary,Bulgaria,7442,7,Home Win,Normal,Rancagua,Chile,BUL,Substitute,0,0,0
1962,Group Stage,West Germany,Switzerland,64922,3,Home Win,Normal,Santiago De Chile,Chile,FRG,Starter,0,0,0
1962,Group Stage,West Germany,Switzerland,64922,3,Home Win,Normal,Santiago De Chile,Chile,SUI,Starter,0,0,0
1962,Group Stage,West Germany,Switzerland,64922,3,Home Win,Normal,Santiago De Chile,Chile,SUI,Starter,1,0,0
1962,Group Stage,West Germany,Switzerland,64922,3,Home Win,Normal,Santiago De Chile,Chile,FRG,Starter,1,0,0
1962,Group Stage,West Germany,Switzerland,64922,3,Home Win,Normal,Santiago De Chile,Chile,FRG,Substitute,0,0,0
1962,Group Stage,West Germany,Switzerland,64922,3,Home Win,Normal,Santiago De Chile,Chile,SUI,Substitute,0,0,0
1962,Group Stage,Soviet Union,Uruguay,9973,3,Home Win,Normal,Arica,Chile,URS,Starter,0,0,0
1962,Group Stage,Soviet Union,Uruguay,9973,3,Home Win,Normal,Arica,Chile,URU,Starter,0,0,0
1962,Group Stage,Soviet Union,Uruguay,9973,3,Home Win,Normal,Arica,Chile,URS,Starter,1,0,0
1962,Group Stage,Soviet Union,Uruguay,9973,3,Home Win,Normal,Arica,Chile,URU,Starter,1,0,0
1962,Group Stage,Soviet Union,Uruguay,9973,3,Home Win,Normal,Arica,Chile,URS,Substitute,0,0,0
1962,Group Stage,Soviet Union,Uruguay,9973,3,Home Win,Normal,Arica,Chile,URU,Substitute,0,0,0
1962,Group Stage,Brazil,Spain,18715,3,Home Win,Normal,Vina Del Mar,Chile,BRA,Starter,0,0,0
1962,Group Stage,Brazil,Spain,18715,3,Home Win,Normal,Vina Del Mar,Chile,ESP,Starter,0,0,0
1962,Group Stage,Brazil,Spain,18715,3,Home Win,Normal,Vina Del Mar,Chile,BRA,Starter,2,0,0
1962,Group Stage,Brazil,Spain,18715,3,Home Win,Normal,Vina Del Mar,Chile,ESP,Starter,1,0,0
1962,Group Stage,Brazil,Spain,18715,3,Home Win,Normal,Vina Del Mar,Chile,BRA,Substitute,0,0,0
1962,Group Stage,Brazil,Spain,18715,3,Home Win,Normal,Vina Del Mar,Chile,ESP,Substitute,0,0,0
1962,Group Stage,Hungary,Argentina,7945,0,Draw,Normal,Rancagua,Chile,HUN,Starter,0,0,0
1962,Group Stage,Hungary,Argentina,7945,0,Draw,Normal,Rancagua,Chile,ARG,Starter,0,0,0
1962,Group Stage,Hungary,Argentina,7945,0,Draw,Normal,Rancagua,Chile,HUN,Substitute,0,0,0
1962,Group Stage,Hungary,Argentina,7945,0,Draw,Normal,Rancagua,Chile,ARG,Substitute,0,0,0
1962,Group Stage,West Germany,Chile,67224,2,Home Win,Normal,Santiago De Chile,Chile,FRG,Starter,0,0,0
1962,Group Stage,West Germany,Chile,67224,2,Home Win,Normal,Santiago De Chile,Chile,CHI,Starter,0,0,0
1962,Group Stage,West Germany,Chile,67224,2,Home Win,Normal,Santiago De Chile,Chile,FRG,Starter,1,0,0
1962,Group Stage,West Germany,Chile,67224,2,Home Win,Normal,Santiago De Chile,Chile,FRG,Substitute,0,0,0
1962,Group Stage,West Germany,Chile,67224,2,Home Win,Normal,Santiago De Chile,Chile,CHI,Substitute,0,0,0
1962,Group Stage,Yugoslavia,Colombia,7167,5,Home Win,Normal,Arica,Chile,YUG,Starter,0,0,0
1962,Group Stage,Yugoslavia,Colombia,7167,5,Home Win,Normal,Arica,Chile,COL,Starter,0,0,0
1962,Group Stage,Yugoslavia,Colombia,7167,5,Home Win,Normal,Arica,Chile,YUG,Starter,2,0,0
1962,Group Stage,Yugoslavia,Colombia,7167,5,Home Win,Normal,Arica,Chile,YUG,Starter,1,0,0
1962,Group Stage,Yugoslavia,Colombia,7167,5,Home Win,Normal,Arica,Chile,YUG,Substitute,0,0,0
1962,Group Stage,Yugoslavia,Colombia,7167,5,Home Win,Normal,Arica,Chile,COL,Substitute,0,0,0
1962,Group Stage,Mexico,Czechoslovakia,10648,4,Home Win,Normal,Vina Del Mar,Chile,MEX,Starter,0,0,0
1962,Group Stage,Mexico,Czechoslovakia,10648,4,Home Win,Normal,Vina Del Mar,Chile,TCH,Starter,0,0,0
1962,Group Stage,Mexico,Czechoslovakia,10648,4,Home Win,Normal,Vina Del Mar,Chile,MEX,Starter,1,0,0
1962,Group Stage,Mexico,Czechoslovakia,10648,4,Home Win,Normal,Vina Del Mar,Chile,TCH,Starter,1,0,0
1962,Group Stage,Mexico,Czechoslovakia,10648,4,Home Win,Normal,Vina Del Mar,Chile,MEX,Substitute,0,0,0
1962,Group Stage,Mexico,Czechoslovakia,10648,4,Home Win,Normal,Vina Del Mar,Chile,TCH,Substitute,0,0,0
1962,Group Stage,England,Bulgaria,5700,0,Draw,Normal,Rancagua,Chile,ENG,Starter,0,0,0
1962,Group Stage,England,Bulgaria,5700,0,Draw,Normal,Rancagua,Chile,BUL,Starter,0,0,0
1962,Group Stage,England,Bulgaria,5700,0,Draw,Normal,Rancagua,Chile,ENG,Substitute,0,0,0
1962,Group Stage,England,Bulgaria,5700,0,Draw,Normal,Rancagua,Chile,BUL,Substitute,0,0,0
1962,Group Stage,Italy,Switzerland,59828,3,Home Win,Normal,Santiago De Chile,Chile,ITA,Starter,0,0,0
1962,Group Stage,Italy,Switzerland,59828,3,Home Win,Normal,Santiago De Chile,Chile,SUI,Starter,0,0,0
1962,Group Stage,Italy,Switzerland,59828,3,Home Win,Normal,Santiago De Chile,Chile,ITA,Starter,1,0,0
1962,Group Stage,Italy,Switzerland,59828,3,Home Win,Normal,Santiago De Chile,Chile,ITA,Starter,2,0,0
1962,Group Stage,Italy,Switzerland,59828,3,Home Win,Normal,Santiago De Chile,Chile,ITA,Substitute,0,0,0
1962,Group Stage,Italy,Switzerland,59828,3,Home Win,Normal,Santiago De Chile,Chile,SUI,Substitute,0,0,0
1962,Quarter-Final,Chile,Soviet Union,17268,3,Home Win,Normal,Arica,Chile,CHI,Starter,0,0,0
1962,Quarter-Final,Chile,Soviet Union,17268,3,Home Win,Normal,Arica,Chile,URS,Starter,0,0,0
1962,Quarter-Final,Chile,Soviet Union,17268,3,Home Win,Normal,Arica,Chile,CHI,Starter,1,0,0
1962,Quarter-Final,Chile,Soviet Union,17268,3,Home Win,Normal,Arica,Chile,URS,Starter,1,0,0
1962,Quarter-Final,Chile,Soviet Union,17268,3,Home Win,Normal,Arica,Chile,CHI,Substitute,0,0,0
1962,Quarter-Final,Chile,Soviet Union,17268,3,Home Win,Normal,Arica,Chile,URS,Substitute,0,0,0
1962,Quarter-Final,Brazil,England,17736,4,Home Win,Normal,Vina Del Mar,Chile,BRA,Starter,0,0,0
1962,Quarter-Final,Brazil,England,17736,4,Home Win,Normal,Vina Del Mar,Chile,ENG,Starter,0,0,0
1962,Quarter-Final,Brazil,England,17736,4,Home Win,Normal,Vina Del Mar,Chile,ENG,Starter,1,0,0
1962,Quarter-Final,Brazil,England,17736,4,Home Win,Normal,Vina Del Mar,Chile,BRA,Starter,2,0,0
1962,Quarter-Final,Brazil,England,17736,4,Home Win,Normal,Vina Del Mar,Chile,BRA,Starter,1,0,0
1962,Quarter-Final,Brazil,England,17736,4,Home Win,Normal,Vina Del Mar,Chile,BRA,Substitute,0,0,0
1962,Quarter-Final,Brazil,England,17736,4,Home Win,Normal,Vina Del Mar,Chile,ENG,Substitute,0,0,0
1962,Quarter-Final,Czechoslovakia,Hungary,11690,1,Home Win,Normal,Rancagua,Chile,TCH,Starter,0,0,0
1962,Quarter-Final,Czechoslovakia,Hungary,11690,1,Home Win,Normal,Rancagua,Chile,HUN,Starter,0,0,0
1962,Quarter-Final,Czechoslovakia,Hungary,11690,1,Home Win,Normal,Rancagua,Chile,TCH,Starter,1,0,0
1962,Quarter-Final,Czechoslovakia,Hungary,11690,1,Home Win,Normal,Rancagua,Chile,TCH,Substitute,0,0,0
1962,Quarter-Final,Czechoslovakia,Hungary,11690,1,Home Win,Normal,Rancagua,Chile,HUN,Substitute,0,0,0
1962,Quarter-Final,Yugoslavia,West Germany,63324,1,Home Win,Normal,Santiago De Chile,Chile,YUG,Starter,0,0,0
1962,Quarter-Final,Yugoslavia,West Germany,63324,1,Home Win,Normal,Santiago De Chile,Chile,FRG,Starter,0,0,0
1962,Quarter-Final,Yugoslavia,West Germany,63324,1,Home Win,Normal,Santiago De Chile,Chile,YUG,Starter,1,0,0
1962,Quarter-Final,Yugoslavia,West Germany,63324,1,Home Win,Normal,Santiago De Chile,Chile,YUG,Substitute,0,0,0
1962,Quarter-Final,Yugoslavia,West Germany,63324,1,Home Win,Normal,Santiago De Chile,Chile,FRG,Substitute,0,0,0
1962,Semi-Final,Czechoslovakia,Yugoslavia,5890,4,Home Win,Normal,Vina Del Mar,Chile,TCH,Starter,0,0,0
1962,Semi-Final,Czechoslovakia,Yugoslavia,5890,4,Home Win,Normal,Vina Del Mar,Chile,YUG,Starter,0,0,0
1962,Semi-Final,Czechoslovakia,Yugoslavia,5890,4,Home Win,Normal,Vina Del Mar,Chile,TCH,Starter,1,0,0
1962,Semi-Final,Czechoslovakia,Yugoslavia,5890,4,Home Win,Normal,Vina Del Mar,Chile,YUG,Starter,1,0,0
1962,Semi-Final,Czechoslovakia,Yugoslavia,5890,4,Home Win,Normal,Vina Del Mar,Chile,TCH,Substitute,0,0,0
1962,Semi-Final,Czechoslovakia,Yugoslavia,5890,4,Home Win,Normal,Vina Del Mar,Chile,YUG,Substitute,0,0,0
1962,Semi-Final,Brazil,Chile,76594,6,Home Win,Normal,Santiago De Chile,Chile,BRA,Starter,0,0,0
1962,Semi-Final,Brazil,Chile,76594,6,Home Win,Normal,Santiago De Chile,Chile,CHI,Starter,0,0,0
1962,Semi-Final,Brazil,Chile,76594,6,Home Win,Normal,Santiago De Chile,Chile,BRA,Starter,2,0,1
1962,Semi-Final,Brazil,Chile,76594,6,Home Win,Normal,Santiago De Chile,Chile,CHI,Starter,1,0,0
1962,Semi-Final,Brazil,Chile,76594,6,Home Win,Normal,Santiago De Chile,Chile,CHI,Starter,0,0,1
1962,Semi-Final,Brazil,Chile,76594,6,Home Win,Normal,Santiago De Chile,Chile,BRA,Starter,2,0,0
1962,Semi-Final,Brazil,Chile,76594,6,Home Win,Normal,Santiago De Chile,Chile,BRA,Substitute,0,0,0
1962,Semi-Final,Brazil,Chile,76594,6,Home Win,Normal,Santiago De Chile,Chile,CHI,Substitute,0,0,0
1962,Third Place,Chile,Yugoslavia,66697,1,Home Win,Normal,Santiago De Chile,Chile,CHI,Starter,0,0,0
1962,Third Place,Chile,Yugoslavia,66697,1,Home Win,Normal,Santiago De Chile,Chile,YUG,Starter,0,0,0
1962,Third Place,Chile,Yugoslavia,66697,1,Home Win,Normal,Santiago De Chile,Chile,CHI,Starter,1,0,0
1962,Third Place,Chile,Yugoslavia,66697,1,Home Win,Normal,Santiago De Chile,Chile,CHI,Substitute,0,0,0
1962,Third Place,Chile,Yugoslavia,66697,1,Home Win,Normal,Santiago De Chile,Chile,YUG,Substitute,0,0,0
1962,Final,Brazil,Czechoslovakia,68679,4,Home Win,Normal,Santiago De Chile,Chile,BRA,Starter,0,0,0
1962,Final,Brazil,Czechoslovakia,68679,4,Home Win,Normal,Santiago De Chile,Chile,TCH,Starter,0,0,0
1962,Final,Brazil,Czechoslovakia,68679,4,Home Win,Normal,Santiago De Chile,Chile,BRA,Starter,1,0,0
1962,Final,Brazil,Czechoslovakia,68679,4,Home Win,Normal,Santiago De Chile,Chile,TCH,Starter,1,0,0
1962,Final,Brazil,Czechoslovakia,68679,4,Home Win,Normal,Santiago De Chile,Chile,BRA,Substitute,0,0,0
1962,Final,Brazil,Czechoslovakia,68679,4,Home Win,Normal,Santiago De Chile,Chile,TCH,Substitute,0,0,0
1966,Group Stage,England,Uruguay,87148,0,Draw,Normal,London,England,ENG,Starter,0,0,0
1966,Group Stage,England,Uruguay,87148,0,Draw,Normal,London,England,URU,Starter,0,0,0
1966,Group Stage,England,Uruguay,87148,0,Draw,Normal,London,England,ENG,Substitute,0,0,0
1966,Group Stage,England,Uruguay,87148,0,Draw,Normal,London,England,URU,Substitute,0,0,0
1966,Group Stage,West Germany,Switzerland,36127,5,Home Win,Normal,Sheffield,England,FRG,Starter,0,0,0
1966,Group Stage,West Germany,Switzerland,36127,5,Home Win,Normal,Sheffield,England,SUI,Starter,0,0,0
1966,Group Stage,West Germany,Switzerland,36127,5,Home Win,Normal,Sheffield,England,FRG,Starter,2,0,0
1966,Group Stage,West Germany,Switzerland,36127,5,Home Win,Normal,Sheffield,England,FRG,Starter,1,0,0
1966,Group Stage,West Germany,Switzerland,36127,5,Home Win,Normal,Sheffield,England,FRG,Substitute,0,0,0
1966,Group Stage,West Germany,Switzerland,36127,5,Home Win,Normal,Sheffield,England,SUI,Substitute,0,0,0
1966,Group Stage,Brazil,Bulgaria,47308,2,Home Win,Normal,Liverpool,England,BRA,Starter,0,0,0
1966,Group Stage,Brazil,Bulgaria,47308,2,Home Win,Normal,Liverpool,England,BUL,Starter,0,0,0
1966,Group Stage,Brazil,Bulgaria,47308,2,Home Win,Normal,Liverpool,England,BRA,Starter,1,0,0
1966,Group Stage,Brazil,Bulgaria,47308,2,Home Win,Normal,Liverpool,England,BUL,Starter,0,1,0
1966,Group Stage,Brazil,Bulgaria,47308,2,Home Win,Normal,Liverpool,England,BRA,Starter,0,1,0
1966,Group Stage,Brazil,Bulgaria,47308,2,Home Win,Normal,Liverpool,England,BRA,Substitute,0,0,0
1966,Group Stage,Brazil,Bulgaria,47308,2,Home Win,Normal,Liverpool,England,BUL,Substitute,0,0,0
1966,Group Stage,Soviet Union,Korea DPR,23006,3,Home Win,Normal,Middlesbrough,England,URS,Starter,0,0,0
1966,Group Stage,Soviet Union,Korea DPR,23006,3,Home Win,Normal,Middlesbrough,England,PRK,Starter,0,0,0
1966,Group Stage,Soviet Union,Korea DPR,23006,3,Home Win,Normal,Middlesbrough,England,URS,Starter,0,1,0
