Player_Name,Team_Initials,Matches_Played,Goals_Scored,Yellow_Cards,Red_Cards,Goals_Per_Match
Kees MIJNDERS,NED,1,0,0,0,0.0
Keith McKAY,NZL,3,0,0,0,0.0
Keith NEWTON,ENG,4,0,0,0,0.0
Kembo Uba KEMBO,ZAI,3,0,0,0,0.0
Ken ARMSTRONG,ENG,3,0,0,0,0.0
Ken GREEN,ENG,3,0,0,0,0.0
Ken JONES,WAL,5,0,0,0,0.0
Ken LEEK,WAL,5,0,0,0,0.0
Kennet ANDERSSON,SWE,7,5,2,0,0.714
Kenny BURNS,SCO,3,0,0,0,0.0
Kenny CRESSWELL,NZL,3,0,0,0,0.0
Kenny DALGLISH,SCO,9,2,0,0,0.222
Kenny SANSOM,ENG,10,0,0,0,0.0
Kent KARLSSON,SWE,9,0,0,0,0.0
Kent NIELSEN,DEN,4,0,0,0,0.0
Kerry DIXON,ENG,5,0,0,0,0.0
Kevin GALLACHER,SCO,3,0,1,0,0.0
Kevin KEEGAN,ENG,5,0,0,0,0.0
Kevin MORAN,IRL,9,0,1,0,0.0
Kevin SHEEDY,IRL,5,1,0,0,0.2
Khaled BADRA,TUN,3,0,0,0,0.0
Khaled GASMI,TUN,3,0,0,0,0.0
Khalil AZMI,MAR,3,0,0,0,0.0
Khamis AL DOSSARI,KSA,3,0,1,0,0.0
Khemais LABIDI,TUN,3,0,0,0,0.0
Khoren OGANESIAN,URS,5,1,0,0,0.2
Kibonge MAFU,ZAI,3,0,0,0,0.0
Kick SMIT,NED,2,1,0,0,0.5
Kidumu MANTANTU,ZAI,3,0,1,0,0.0
Kiki ANTENEN,SUI,10,1,0,0,0.1
Kilasu MASSAMBA,ZAI,3,0,0,0,0.0
Kiril DOJCINOVSKI,YUG,6,0,0,0,0.0
Kiril IVKOV,BUL,3,0,0,0,0.0
Kiril MILANOV,BUL,3,0,0,0,0.0
Kiril RAKAROV,BUL,3,0,0,0,0.0
Kjetil REKDAL,NOR,4,0,2,0,0.0
Klas INGESSON,SWE,10,0,1,0,0.0
Klaus ALLOFS,FRG,7,2,1,0,0.286
Klaus AUGENTHALER,FRG,14,0,0,0,0.0
Klaus BERGGREEN,DEN,4,0,1,0,0.0
Klaus FICHTEL,FRG,6,0,0,0,0.0
Klaus FISCHER,FRG,13,2,1,0,0.154
Klaus LINDENBERGER,AUT,8,0,1,0,0.0
Klaus-Dieter SIELOFF,FRG,12,0,0,0,0.0
Knut BRYNILDSEN,NOR,1,0,0,0,0.0
Knut HANSSON,SWE,3,0,0,0,0.0
Knut KROON,SWE,2,1,0,0,0.5
Knut NORDAHL,SWE,5,0,0,0,0.0
Koebi KUHN,SUI,3,0,0,0,0.0
Konrad WEISE,GDR,6,0,0,0,0.0
Konstantin KRIZHEVSKI,URS,5,0,0,0,0.0
Kosta TOMASEVIC,YUG,3,2,0,0,0.667
Kostadin KOSTADINOV,BUL,4,0,0,0,0.0
Krasimir BORISOV,BUL,3,0,0,0,0.0
Krassimir BALAKOV,BUL,3,0,0,0,0.0
Krister KIRSTERSSON,SWE,3,0,0,0,0.0
Kristian HENRIKSEN,NOR,1,0,0,0,0.0
Krunoslav JURCIC,CRO,7,0,1,0,0.0
Krzysztof PAWLAK,POL,4,0,0,0,0.0
Kurt AMBRUSTER,SUI,3,0,0,0,0.0
Kurt AXELSSON,SWE,3,0,0,0,0.0
Kurt HAMRIN,SWE,6,4,0,0,0.667
Kurt JARA,AUT,11,0,0,0,0.0
Kurt REY,SUI,3,0,0,0,0.0
Kurt RUSS,AUT,3,0,0,0,0.0
Kurt SCHMIED,AUT,8,0,0,0,0.0
Kurt STETTLER,SUI,3,0,0,0,0.0
Kurt SVANSTROM,SWE,3,0,0,0,0.0
Kurt WELZL,AUT,5,0,0,0,0.0
Kyriakos KARATAIDIS,GRE,3,0,0,0,0.0
K�LLSTR�M,SWE,4,0,0,0,0.0
K�PKE,GER,5,0,0,0,0.0
L GUSTAVO,BRA,7,0,3,0,0.0
L MICHEL,MEX,4,0,0,0,0.0
L. BLANC,FRA,7,1,1,1,0.143
L. FABIANO,BRA,5,3,1,0,0.6
L. FERDINAND,ENG,4,0,0,0,0.0
L. HERNANDEZ,MEX,4,0,1,0,0.0
L. JACOBSEN,DEN,3,0,0,0,0.0
L. PEREZ,MEX,4,0,3,1,0.0
L. SUAREZ,URU,4,2,0,0,0.5
LACATUS,ROU,4,1,2,0,0.25
LACEN,ALG,7,0,2,0,0.0
LAFUENTE,ESP,3,0,0,0,0.0
LAHM,GER,21,1,3,0,0.048
LAIFAOUI,ALG,3,0,0,0,0.0
LALAS,USA,4,0,1,0,0.0
LALLANA,ENG,3,0,1,0,0.0
LAMBERT,ENG,3,0,0,0,0.0
LAMPARD,ENG,12,0,1,0,0.0
LAM�,ANG,3,0,0,0,0.0
LANDREAU,FRA,12,0,0,0,0.0
LANDZAAT,NED,4,0,0,0,0.0
LANG,SUI,4,0,0,0,0.0
LANGERAK,AUS,3,0,0,0,0.0
LARA,MEX,4,0,0,0,0.0
LARSEN,DEN,3,0,0,0,0.0
LARSSON,SWE,8,3,2,0,0.375
LATAPY,TRI,3,0,0,0,0.0
LAUDRUP B.,DEN,5,2,0,0,0.4
LAUDRUP M.,DEN,5,0,0,0,0.0
LAUREN,CMR,3,0,1,0,0.0
LAURSEN,DEN,4,0,1,0,0.0
LAVEZZI,ARG,7,0,0,0,0.0
LAWAL,NGA,3,0,0,0,0.0
LAWRENCE,TRI,3,0,0,0,0.0
LAZARIDIS,AUS,4,0,0,0,0.0
LAZAROS,GRE,4,0,0,0,0.0
LAZOVI?,SRB,3,0,0,0,0.0
LEANDRO,BRA,5,0,0,0,0.0
LEAO,BRA,25,0,0,0,0.0
LEBO LEBO,ANG,3,0,0,0,0.0
LEBOEUF,FRA,3,0,0,0,0.0
LECKIE,AUS,3,0,0,0,0.0
LEE Chang Myung,PRK,4,0,0,0,0.0
LEE D. G.,KOR,3,0,0,0,0.0
LEE Heung Sil,KOR,3,0,1,0,0.0
LEE J. Y.,KOR,3,0,0,0,0.0
LEE Jong Uwa,KOR,3,0,0,0,0.0
LEE Keun Hak,PRK,4,0,0,0,0.0
LEE L. S.,KOR,3,0,1,0,0.0
LEE M. S.,KOR,3,0,2,0,0.0
LEE S. H.,KOR,3,0,0,0,0.0
LEE Sang Yi,KOR,2,0,0,0,0.0
LEE Sang Yoon,KOR,3,0,0,0,0.0
LEE Tae Ho,KOR,6,0,0,0,0.0
LEE Woonjae,KOR,3,0,0,0,0.0
LEE Young Jin,KOR,6,0,0,0,0.0
LEHMANN,GER,14,0,0,0,0.0
LEIGHTON,SCO,3,0,0,0,0.0
LEIVINHA,BRA,7,0,0,0,0.0
LEKGETHO,RSA,3,0,0,0,0.0
LENNON,ENG,9,0,0,0,0.0
LENS,NED,7,0,0,0,0.0
LEONARDO,BRA,14,0,1,1,0.0
LEONHARDSEN,NOR,3,0,1,0,0.0
LEONI,SUI,3,0,0,0,0.0
LEONIDAS,BRA,6,8,0,0,1.333
LESMES II,ESP,6,0,0,0,0.0
LETSHOLONYANE,RSA,3,0,0,0,0.0
LEWANDOWSKI,POL,3,0,0,0,0.0
LEWIS,USA,8,0,2,0,0.0
LI Chi An,PRK,4,0,0,0,0.0
LI Dong Woon,PRK,4,1,0,0,0.25
LI Jong Kap,KOR,2,0,0,0,0.0
LI Ki Joo,KOR,2,0,0,0,0.0
LI Sao Nam,KOR,2,0,0,0,0.0
LICHTSTEINER,SUI,7,0,0,0,0.0
LIEDSON,POR,4,1,0,0,0.25
LIM Zoong Sun,PRK,4,0,0,0,0.0
LIMA,BRA,3,0,0,0,0.0
LINDEROTH,SWE,8,0,1,0,0.0
LINKE,GER,7,1,0,0,0.143
LIZARAZU,FRA,3,0,0,0,0.0
LJUBIJANKI?,SVN,3,1,0,0,0.333
LJUBOJA,SCG,3,0,0,0,0.0
LJUNGBERG,SWE,8,1,1,0,0.125
LLAMOSA,USA,5,0,0,0,0.0
LLORENTE,ESP,7,0,0,0,0.0
LLORIS,FRA,8,0,0,0,0.0
LOCHHEAD,NZL,3,0,1,0,0.0
LOC�,ANG,3,0,2,0,0.0
LODEIRO,URU,7,0,3,1,0.0
LODYGIN,RUS,3,0,0,0,0.0
LOKVENC,CZE,3,0,2,0,0.0
LOMBAERTS,BEL,5,0,0,0,0.0
LONNIS,CRC,3,0,0,0,0.0
LOPES,BRA,5,0,0,0,0.0
LOPEZ,CRC,3,0,0,0,0.0
LOPEZ,HON,3,0,0,0,0.0
LOPEZ C.,ARG,3,0,0,0,0.0
LOPEZ G.,ARG,3,0,0,0,0.0
LOPEZ UFARTE,ESP,5,0,0,0,0.0
LOURENCO,POR,6,0,0,0,0.0
LOVENKRANDS,DEN,4,0,0,0,0.0
LOVREN,CRO,3,0,1,0,0.0
LOZANO,COL,6,1,0,0,0.167
LUBO PENEV,BUL,3,0,1,0,0.0
LUCAS,PAR,5,0,0,0,0.0
LUCIC,SWE,8,0,4,1,0.0
LUCIO,BRA,7,0,0,0,0.0
LUGANO,URU,7,0,1,0,0.0
LUIS ENRIQUE,ESP,13,2,1,0,0.154
LUIS GARCIA,ESP,4,0,0,0,0.0
LUIS MARIN,ESP,3,0,0,0,0.0
LUIS PEREIRA,BRA,7,0,1,1,0.0
LUIS REGUEIRO,ESP,3,1,0,0,0.333
LUISINHO,BRA,6,0,0,0,0.0
LUIS�O,BRA,10,0,0,0,0.0
LUIZ LUZ,BRA,1,0,0,0,0.0
LUIZAO,BRA,7,0,0,0,0.0
LUIZINHO,BRA,5,0,0,0,0.0
LUKAKU,BEL,5,2,0,0,0.4
LUKOVI?,SRB,3,0,4,1,0.0
LULI?,BIH,3,0,0,0,0.0
LUONGO,AUS,3,0,0,0,0.0
LUQUE,ESP,5,0,0,0,0.0
LUSTRINELLI,SUI,4,0,0,0,0.0
LUSTU,DEN,4,0,0,0,0.0
Labid KHALIFA,MAR,4,0,2,0,0.0
Ladislao MAZURKIEWICZ,URU,13,0,0,0,0.0
Ladislau RAFFINSKY,ROU,4,0,0,0,0.0
Ladislav JURKEMIK,TCH,3,0,0,0,0.0
Ladislav KACANI,TCH,2,0,0,0,0.0
Ladislav KUNA,TCH,3,0,0,0,0.0
Ladislav NOVAK,TCH,12,0,0,0,0.0
Ladislav PETRAS,TCH,3,2,0,0,0.667
Ladislav SIMUNEK,TCH,3,0,0,0,0.0
Ladislav VIZEK,TCH,3,0,0,1,0.0
Ladislav ZENISEK,TCH,4,0,0,0,0.0
Lahcen ABRAMI,MAR,3,0,0,0,0.0
Lahcen OUDANI,MAR,4,0,0,0,0.0
Lajos CSORDAS,HUN,5,0,0,0,0.0
Lajos DETARI,HUN,3,1,0,0,0.333
Lajos KORANYI,HUN,4,0,0,0,0.0
Lajos PUSKAS,HUN,4,0,0,0,0.0
Lajos TICHY,HUN,12,7,0,0,0.583
Lakhdar BELLOUMI,ALG,6,1,0,0,0.167
Lamine BEN AZIZA,TUN,3,0,0,0,0.0
Larbi EL HADI,ALG,3,0,0,0,0.0
Lars BOHINEN,NOR,3,0,0,0,0.0
Lars ERIKSSON,SWE,10,0,0,0,0.0
Lars HOGH,DEN,4,0,0,0,0.0
Laszlo BALINT,HUN,6,0,0,0,0.0
Laszlo BODOR,HUN,4,0,0,0,0.0
Laszlo BUDAI,HUN,9,0,0,0,0.0
Laszlo CSEH,HUN,4,0,0,0,0.0
Laszlo DAJKA,HUN,3,0,0,0,0.0
Laszlo DISZTL,HUN,3,0,0,0,0.0
Laszlo FAZEKAS,HUN,6,2,1,0,0.333
Laszlo KISS,HUN,3,3,0,0,1.0
Laszlo KOVACS,HUN,3,0,0,0,0.0
Laszlo LACHOS,HUN,4,0,0,0,0.0
Laszlo NAGY,HUN,3,0,0,0,0.0
Laszlo PUSZTAI,HUN,3,0,0,0,0.0
Laszlo SAROSI,HUN,8,0,0,0,0.0
Laszlo STERNBERG,HUN,2,0,0,0,0.0
Laurent DI LORTO,FRA,2,0,0,0,0.0
Laurent GRIMMONPREZ,BEL,1,0,0,0,0.0
Laurent ROBUSCHI,FRA,3,0,0,0,0.0
Laurie HUGHES,ENG,3,0,0,0,0.0
Laurie SCOTT,ENG,3,0,0,0,0.0
Lauro AMADO,SUI,3,0,0,0,0.0
Lav MANTULA,YUG,3,0,0,0,0.0
Lazar SFERA,ROU,3,0,0,0,0.0
Lazar SZENTES,HUN,3,1,0,0,0.333
Lazare GIANESSI,FRA,2,0,0,0,0.0
Leandro REMONDINI,ITA,2,0,0,0,0.0
Lebogang MORULA,RSA,3,0,0,0,0.0
Leen VENTE,NED,2,1,0,0,0.5
Lefter KUCUKANDONYADIS,TUR,3,2,0,0,0.667
Leif ENGQVIST,SWE,3,0,0,0,0.0
Leif ERIKSSON,SWE,3,0,0,0,0.0
Leif MALBERG,SWE,3,0,0,0,0.0
Len ALLCHURCH,WAL,5,0,0,0,0.0
Len GRAHAM,NIR,5,0,0,0,0.0
Lennart BUNKE,SWE,3,0,0,0,0.0
Lennart LARSSON,SWE,3,0,0,0,0.0
Lennart SAMUELSSON,SWE,5,0,0,0,0.0
Lennart SKOGLUND,SWE,11,1,0,0,0.091
Leo CLIJSTERS,BEL,11,1,0,0,0.091
Leo EICHMANN,SUI,3,0,0,0,0.0
Leo HALLE,NED,1,0,0,0,0.0
Leo VAN DER ELST,BEL,7,0,0,0,0.0
Leo WILDEN,FRG,4,0,0,0,0.0
Leon GLOVACKI,FRA,2,0,0,0,0.0
Leon JECK,BEL,3,0,0,0,0.0
Leon SEMMELING,BEL,3,0,0,0,0.0
Leon VILLA,COL,4,0,0,0,0.0
Leonard PIONTEK,POL,1,0,0,0,0.0
Leonardo ASTRADA,ARG,5,0,0,0,0.0
Leonardo COSTAGLIOLA,ITA,3,0,0,0,0.0
Leonardo CUELLAR,MEX,3,0,0,0,0.0
Leonardo FERREL,BOL,1,0,0,0,0.0
Leonardo RODRIGUEZ,ARG,4,0,1,0,0.0
Leonardo VELIZ,CHI,3,0,1,0,0.0
Leonel ALVAREZ,COL,7,0,3,0,0.0
Leonel SANCHEZ,CHI,9,3,0,0,0.333
Leongino UNZAIN,PAR,2,0,0,0,0.0
Leonid BURYAK,URS,5,0,0,0,0.0
Leonid OSTROVSKI,URS,15,0,0,0,0.0
Leonid SHMUTS,URS,4,0,0,0,0.0
Leopold ANOUL,BEL,2,3,0,0,1.5
Leopold BARSCHANDT,AUT,8,0,0,0,0.0
Leopold GERNAEY,BEL,2,0,0,0,0.0
Leopold HOFMANN,AUT,4,0,0,0,0.0
Leopold KIELHOLZ,SUI,5,3,0,0,0.6
Leopold NEUMER,GER,2,0,0,0,0.0
Leopoldo LUQUE,ARG,7,4,0,0,0.571
Leopoldo VALLEJOS,CHI,3,0,0,0,0.0
Leslaw CMIKIEWICZ,POL,7,0,0,0,0.0
Lev YASHIN,URS,19,0,0,0,0.0
Libor RADIMEC,TCH,3,0,0,0,0.0
Lido VIERI,ITA,6,0,0,0,0.0
Ligorio LOPEZ,MEX,3,0,0,0,0.0
Lilian THURAM,FRA,7,2,0,0,0.286
Lino NESSI,PAR,2,0,0,0,0.0
Linval DIXON,JAM,3,0,0,0,0.0
Lionel CHARBONNIER,FRA,7,0,0,0,0.0
Lionello MANFREDONIA,ITA,7,0,0,0,0.0
Liviu CIOBOTARIU,ROU,4,0,1,0,0.0
Lizardo GARRIDO,CHI,3,0,1,0,0.0
Lizardo NUE RODRIGUEZ,PER,2,0,0,0,0.0
Ljubinko DRULOVIC,YUG,4,0,0,0,0.0
Ljubisa STEFANOVIC,YUG,3,0,0,0,0.0
Ljubomir SPAJIC,YUG,3,0,0,0,0.0
Lobilo BOBA,ZAI,3,0,0,0,0.0
Lorenzo BUFFON,ITA,3,0,0,0,0.0
Lorenzo CALONGA,PAR,2,0,0,0,0.0
Lorenzo FERNANDEZ,URU,4,0,0,0,0.0
Lorenzo MINOTTI,ITA,7,0,0,0,0.0
Lorenzo STAELENS,BEL,7,0,1,0,0.0
Lothar EMMERICH,FRG,6,1,0,0,0.167
Lothar KURBJUWEIT,GDR,6,0,0,0,0.0
Lothar MATTHAEUS,FRG,21,4,3,0,0.19
Lou MACARI,SCO,3,0,0,0,0.0
Louis CARRE,BEL,2,0,0,0,0.0
Louis GABRILLARGUES,FRA,1,0,0,0,0.0
Louis GOBET,SUI,2,0,0,0,0.0
Louis MFEDE,CMR,8,0,0,0,0.0
Louis VERSYP,BEL,3,0,0,0,0.0
Lubomir MORAVCIK,TCH,5,0,2,1,0.0
Lubos KUBIK,TCH,5,1,2,0,0.2
Luc MILLECAMPS,BEL,5,0,1,0,0.0
Luc NILIS,BEL,3,1,0,0,0.333
Luc VAN HOYWEGEN,BEL,2,0,0,0,0.0
Luca BUCCI,ITA,7,0,0,0,0.0
Luca IZZETA,ARG,1,0,0,0,0.0
Luca MARCHEGIANI,ITA,7,0,0,0,0.0
Lucas RADEBE,RSA,3,0,2,0,0.0
Lucian MARINESCU,ROU,4,0,0,0,0.0
Luciano CASTELLINI,ITA,3,0,0,0,0.0
Luciano RE CECCONI,ITA,3,0,0,0,0.0
Luciano SPINOSI,ITA,3,0,0,0,0.0
Lucidio SENTIMENTI,ITA,2,0,0,0,0.0
Lucien JASSERON,FRA,2,0,0,0,0.0
Lucien LAURENT,FRA,4,1,0,0,0.25
Lucien MULLER,FRA,3,0,0,0,0.0
Ludek MIKLOSKO,TCH,5,0,0,0,0.0
Ludo COECK,BEL,5,1,0,0,0.2
Ludovic SATMAREANU,ROU,3,0,0,0,0.0
Ludovico AVIO,ARG,3,1,0,0,0.333
Ludwig GOLDBRUNNER,GER,2,0,0,0,0.0
Luigi ALLEMANDI,ITA,5,0,0,0,0.0
Luigi APOLLONI,ITA,7,0,1,0,0.0
Luigi BERTOLINI,ITA,5,0,0,0,0.0
Luigi DE AGOSTINI,ITA,7,0,1,0,0.0
Luigi DI BIAGIO,ITA,5,1,2,0,0.2
Luigi MERONI,ITA,3,0,0,0,0.0
Luigi RADICE,ITA,3,0,0,0,0.0
Luis ARCONADA,ESP,8,0,0,0,0.0
Luis ARTIME,ARG,4,3,1,0,0.75
Luis CABALLERO,PAR,4,0,0,0,0.0
Luis CRISTALDO,BOL,3,0,3,1,0.0
Luis CRUZ,URU,5,0,0,0,0.0
Luis CRUZADO,PER,4,0,0,0,0.0
Luis CUBILLA,URU,12,2,0,0,0.167
Luis Carlos PEREA,COL,7,0,1,0,0.0
Luis DEL SOL,ESP,6,0,0,0,0.0
Luis EYZAGUIRRE,CHI,9,0,0,0,0.0
Luis Ernesto CASTRO,URU,5,0,0,0,0.0
Luis FAJARDO,COL,4,0,0,0,0.0
Luis FERNANDEZ,FRA,7,1,2,0,0.143
Luis FLORES,MEX,5,1,0,0,0.2
Luis GALVAN,ARG,12,0,0,0,0.0
Luis GARISTO,URU,3,0,0,0,0.0
Luis GINI,PAR,3,0,0,0,0.0
Luis GUEVARA MORA,SLV,3,0,0,0,0.0
Luis HERRERA,COL,7,0,2,0,0.0
Luis ISLAS,ARG,11,0,0,0,0.0
Luis MAIDANA,URU,3,0,0,0,0.0
Luis MAYANES,CHI,3,0,0,0,0.0
Luis MOLOWNY,ESP,6,0,0,0,0.0
Luis MONTI,ARG,5,2,0,0,0.4
Luis MONTI,ITA,5,0,0,0,0.0
Luis MUSRRI,CHI,4,0,0,0,0.0
Luis PAZ,COL,3,0,0,0,0.0
Luis PEREZ,MEX,3,0,0,0,0.0
Luis RAMALLO,BOL,3,0,0,0,0.0
Luis RAMIREZ,SLV,3,1,1,0,0.333
Luis RAMOS,URU,4,0,0,0,0.0
Luis REGUEIRO,MEX,3,0,0,0,0.0
Luis REYES PENARANDA,BOL,2,0,0,0,0.0
Luis REYNA,PER,3,0,0,0,0.0
Luis RIJO,URU,4,0,0,0,0.0
Luis RUBINOS,PER,4,0,0,0,0.0
Luis SALVADOR,MEX,4,0,0,0,0.0
Luis SILVA,PAR,3,0,0,0,0.0
Luis SOUZA,PER,2,1,0,0,0.5
Luis SUAREZ,ESP,6,0,0,0,0.0
Luis UBINA,URU,10,0,1,0,0.0
Luis VALDEZ,MEX,4,0,0,0,0.0
Luis VARGAS PENA,PAR,2,1,0,0,0.5
Luka LIPOSINOVIC,YUG,4,0,0,0,0.0
Luka PERUZOVIC,YUG,6,0,0,0,0.0
L�CIO,BRA,10,0,1,0,0.0
M B HONG,KOR,13,2,1,0,0.154
M S LEE,KOR,7,0,1,0,0.0
M Y MA,CHN,3,0,0,0,0.0
M ZH SU,CHN,3,0,0,0,0.0
M. A. PEYRAVANI,IRN,3,0,0,0,0.0
M. AL-KHLAIWI,KSA,3,0,0,1,0.0
M. AYOVI,ECU,7,0,0,0,0.0
M. BASTOS,BRA,5,0,1,0,0.0
M. BROWN,MEX,4,0,0,0,0.0
M. CACERES,URU,4,0,1,0,0.0
M. CHAVEZ,HON,3,0,0,0,0.0
M. FABIAN,MEX,4,0,0,0,0.0
M. GONZALEZ,CHI,4,1,0,0,0.25
M. IN GUK,PRK,3,0,0,0,0.0
M. KHAKPOUR,IRN,3,0,0,0,0.0
M. LAYUN,MEX,4,0,0,0,0.0
M. MAHDAVIKIA,IRN,3,1,0,0,0.333
M. MARTINEZ,HON,3,0,0,0,0.0
M. MENDEZ,MEX,4,0,0,0,0.0
M. MINAVAND,IRN,3,0,1,0,0.0
M. NDIAYE,SEN,5,0,0,0,0.0
M. PASHAZADEH,IRN,3,0,0,0,0.0
M. PEREIRA,URU,4,0,0,1,0.0
M. PERNIA,ESP,4,0,0,0,0.0
M. PETKOV,BUL,3,0,0,0,0.0
M. PONCE,MEX,4,0,0,0,0.0
M. RODRIGUEZ,ARG,12,0,0,0,0.0
M. SALGADO,ESP,4,0,0,0,0.0
M. SAYOUBA,CIV,3,0,0,0,0.0
M. SILVA,URU,4,0,0,0,0.0
M. VELOSO,POR,4,0,0,0,0.0
M. VIDRIO,MEX,4,0,1,0,0.0
M. ZEWLAKOW,POL,3,1,0,0,0.333
M.AL-JAHNI,KSA,3,0,1,0,0.0
M.MADANCHI,IRN,3,0,2,0,0.0
M.MAHDAVIKIA,IRN,3,0,0,0,0.0
M.NAVIDKIA,IRN,3,0,0,0,0.0
M.NOSRATI,IRN,3,0,0,0,0.0
M.PEREIRA,URU,7,1,1,0,0.143
M.REGUEIRO,URU,3,0,0,0,0.0
M.ROMERO,URU,3,0,2,0,0.0
M.SOLEIMANI,IRN,3,0,0,0,0.0
MACHADO,BRA,5,0,0,1,0.0
MADSEN,DEN,4,0,0,0,0.0
MADURO,NED,4,0,0,0,0.0
MAGGIO,ITA,3,0,0,0,0.0
MAGNIN,SUI,7,0,1,0,0.0
MAHMOUD SHAKER,IRQ,3,0,0,0,0.0
MAHOUV�,CMR,3,0,0,0,0.0
MAHREZ,ALG,4,0,0,0,0.0
MAICON,BRA,12,1,0,0,0.083
MAJDAN,POL,3,0,1,0,0.0
MAKELELE,FRA,10,0,2,0,0.0
MAKI,JPN,3,0,0,0,0.0
MAKOUN,CMR,6,0,0,0,0.0
MALDINI,ITA,11,0,1,0,0.0
MALEK,KSA,3,0,0,0,0.0
MALEZAS,GRE,3,0,0,0,0.0
MALM,TOG,3,0,0,0,0.0
MALOUDA,FRA,10,1,1,0,0.1
MANDANDA,FRA,3,0,0,0,0.0
MANDI,ALG,4,0,0,0,0.0
MANDJECK,CMR,3,0,0,0,0.0
MAND�UKI?,CRO,3,2,0,0,0.667
MANECA,BRA,6,1,0,0,0.167
MANGA,BRA,3,0,0,0,0.0
MANGALA,FRA,5,0,0,0,0.0
MANIATIS,GRE,4,0,0,0,0.0
MANICHE,POR,7,2,2,0,0.286
MANOELZINHO,BRA,2,0,0,0,0.0
MANOLAS,GRE,4,0,2,0,0.0
MANOLO,ESP,4,0,0,0,0.0
MANSOURI,ALG,3,0,0,0,0.0
MANTORRAS,ANG,3,0,0,0,0.0
MANUEL DUARTE,POR,6,0,0,0,0.0
MANZUR,PAR,3,0,0,0,0.0
MARANON,ESP,3,0,0,0,0.0
MARCELINO,ESP,6,0,0,0,0.0
MARCELO,BRA,7,0,0,0,0.0
MARCHETTI,ITA,3,0,0,0,0.0
MARCHISIO,ITA,6,1,0,1,0.167
MARCIO SANTOS,BRA,7,1,0,0,0.143
MARCO ABREU,ANG,3,0,0,0,0.0
MARCO ANTONIO,BRA,13,0,0,0,0.0
MARCOS,BRA,7,0,0,0,0.0
MARCULETA,ESP,3,0,0,0,0.0
MARES,CZE,3,0,0,0,0.0
MARGAIRAZ,SUI,4,0,0,0,0.0
MARIN,CHI,4,0,0,0,0.0
MARIN,CRC,3,0,1,0,0.0
MARIN,GER,7,0,0,0,0.0
MARIN L.,CRC,3,0,2,0,0.0
MARINHO CHAGAS,BRA,7,0,1,0,0.0
MARINHO PERES,BRA,7,0,2,0,0.0
MARIO COLUNA,POR,6,0,1,0,0.0
MARLIN,RSA,3,0,0,0,0.0
MARTIM,BRA,6,0,0,0,0.0
MARTIN VAZQUEZ,ESP,4,0,0,0,0.0
MARTINEZ,CRC,3,0,1,0,0.0
MARTINEZ,ECU,3,0,0,0,0.0
MARTINEZ,HON,3,0,0,0,0.0
MARTINEZ G.,CRC,3,0,0,0,0.0
MARTINS,NGA,3,0,0,0,0.0
MARTINS INDI,NED,7,0,4,0,0.0
MARTYN,ENG,5,0,0,0,0.0
MARZOUKI,TUN,3,0,0,0,0.0
MASCHERANO,ARG,17,0,6,0,0.0
MASILELA,RSA,3,0,1,0,0.0
MASOUD. SH,IRN,3,0,1,0,0.0
MASSAD,KSA,3,0,0,0,0.0
MASTROENI,USA,8,0,2,1,0.0
MATA,ESP,10,1,0,0,0.1
MATAV�,SVN,3,0,0,0,0.0
MATERAZZI,ITA,11,2,0,1,0.182
MATEUS,ANG,3,0,0,0,0.0
MATHIJSEN,NED,11,0,2,0,0.0
MATHIS,USA,5,1,0,0,0.2
MATIP,CMR,6,1,0,0,0.167
MATMOUR,ALG,3,0,0,0,0.0
MATSUDA,JPN,4,0,0,0,0.0
MATSUI,JPN,4,0,1,0,0.0
MATTH�US,GER,10,0,2,0,0.0
MATUIDI,FRA,5,1,2,0,0.2
MATYSEK,POL,3,0,0,0,0.0
MAURINHO,BRA,3,0,0,0,0.0
MAURO GALVAO,BRA,9,0,1,0,0.0
MAURO RAMOS,BRA,15,0,0,0,0.0
MAURO SILVA,BRA,7,0,1,0,0.0
MAVRI?,SVN,3,0,0,0,0.0
MAVUBA,FRA,5,0,0,0,0.0
MAXWELL,BRA,7,0,0,0,0.0
MAZINHO,BRA,11,0,2,0,0.0
MBIA,CMR,6,0,3,0,0.0
MBOLHI,ALG,3,0,0,0,0.0
MBOMA,CMR,6,2,0,0,0.333
MC GLINCHEY,NZL,3,0,0,0,0.0
MCATEER,IRL,4,0,1,0,0.0
MCGOWAN,AUS,3,0,0,0,0.0
MCKAY,AUS,3,0,0,0,0.0
MEDEL,CHI,8,0,2,0,0.0
MEDFORD,CRC,3,0,0,0,0.0
MEDJANI,ALG,7,0,0,0,0.0
MEDUNJANIN,BIH,3,0,1,0,0.0
MEHMEDI,SUI,4,1,0,0,0.25
MEHRDAD,IRN,3,0,0,0,0.0
MEITE,CIV,3,0,0,0,0.0
MELKI,TUN,2,0,1,0,0.0
MELLBERG,SWE,8,0,0,0,0.0
MELLITI,TUN,3,0,0,0,0.0
MEMPHIS,NED,7,2,0,0,0.286
MENA,CHI,4,0,3,0,0.0
MENDEZ,ECU,6,1,0,0,0.167
MENDIETA,ESP,5,1,0,0,0.2
MENDONCA,ANG,3,0,1,0,0.0
MENDOZA,HON,3,0,0,0,0.0
MENGALVIO,BRA,6,0,0,0,0.0
MENSAH,GHA,9,0,2,0,0.0
MEOLA,USA,5,0,0,0,0.0
MERTENS,BEL,5,1,0,0,0.2
